Actividad Económica,Producto,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023(p), 2024(p),Enero a Marzo 2025(p)
"AGRICULTURA, GANADERÍA, CAZA SILVICULTURA Y PESCA",Otros Productos Agropecuarios,5.01375,3.3553920000000024,9.512451999999996,4.540750999999998,5.223084000000002,3.179316000000002,3.9464350000000006,3.2345100000000007,3.116887999999997,1.717671919999999,1.33884375,1.9772185399999995,3.2047766000000006,3.896519929999999,6.93953402,8.741964209999994,12.235545809999994,11.016824210000005,14.604539659999997,9.079703469999997,15.098933700000005,15.51817254,15.727466419999992,12.565701500000001,12.687517549999999,11.99490191,15.92960127,13.802990610000002,13.033872429999999,17.61379019,13.758096470000002,21.39960796,22.55382654,3.3766022600000003
EXTRACCIÓN DE HIDROCARBUROS,EXTRACCIÓN DE HIDROCARBUROS,126.25270200000001,96.408514,98.198193,140.516578,133.03278999999998,98.063296,86.16730899999999,62.994626000000004,157.860843,286.6587635,331.46017672000005,485.37787998,815.4000807200001,1400.20604625,2011.2357871899999,2240.03067538,3483.3774940500007,2107.28960319,2984.41824601,4112.44531804,5870.95220957,6624.93153954,6595.226766889999,3971.1487592000003,2133.7003041899998,2633.0330502399997,3042.47660527,2741.419484639999,1999.8100625499999,2269.3608588099996,2973.8199912100004,2061.1199148999995,1616.0764877099998,284.28491730999997
EXTRACCIÓN DE HIDROCARBUROS,Gas Natural,124.66816700000001,90.621183,91.62128,92.407477,94.53893599999999,69.882258,55.451352,35.50734,121.43441899999999,239.3294806,266.21143642000004,389.56204966,619.7202334500001,1086.5033162900002,1667.76216563,1971.2384951300003,3159.0860222500005,1967.57411057,2797.7741385500003,3884.88359331,5478.52281826,6113.44797062,6011.0973762799995,3770.37931535,2049.10000937,2581.32935022,2970.35779134,2719.9363759899993,1989.29257784,2249.0770927599997,2973.4241898600003,2049.6826987299996,1614.6572695599998,284.28491730999997
EXTRACCIÓN DE HIDROCARBUROS,Combustibles,1.5845350000000002,5.787331,6.576913,48.109101,38.49385399999999,28.181038,30.715956999999996,27.487286000000005,36.426424,47.3292829,65.24874030000001,95.81583032,195.67984726999998,313.70272995999994,343.47362155999997,268.79218024999994,324.2914718,139.71549262000002,186.64410746,227.56172473000004,392.42939131,511.48356892000004,584.1293906100001,200.76944385000004,84.60029482,51.70370002,72.11881393,21.48310865,10.517484710000002,20.28376605,0.39580134999999994,11.43721617,1.41921815,
EXTRACCIÓN  DE MINERALES,EXTRACCIÓN  DE MINERALES,274.55013999999994,193.945364,185.094828,243.87546700000004,237.398346,279.2053590000001,243.06813300000005,227.49802799999998,260.106869,189.34675744,199.86339909999998,229.21550566999994,297.70219317000004,350.53407030999995,793.63385603,1062.48781248,1520.7612577899997,1498.4893935900004,1860.99358546,2427.0356623000002,2076.63066046,1974.4493027599997,2039.8428661799999,1740.5341727499997,1900.0644913700003,2391.67441976,2405.52446276,2106.3075735499997,1538.64076541,2653.35090483,2961.4459709100006,2617.8391005300005,3151.31457141,779.40756635
EXTRACCIÓN  DE MINERALES,Mineral de Zinc,172.450033,119.50844500000001,105.334216,151.346437,151.740516,200.03881,157.761592,154.28283,170.58920500000002,118.94501222,112.07713775,124.17614291999999,151.71509189000002,200.78183851,548.4266731399999,696.5442418299999,740.7525028099999,689.6351447500001,892.48420972,946.4538780299998,739.4382057200002,762.3747347799999,987.2606145500001,868.80318518,987.9009224300002,1445.63639516,1527.0033578999999,1339.2269104699997,821.0709248599999,1383.7934270300002,1824.3817461900003,1326.2733251700001,1415.7332835099999,331.51804794000003
EXTRACCIÓN  DE MINERALES,Mineral de Plata,38.779836,43.06181600000001,48.00124900000001,57.365550000000006,52.161653,47.96000000000001,58.776088,55.823535,65.111383,49.502883970000006,63.665379890000004,71.7843725,89.12287235999999,88.52289339,163.56049158,216.32651379,506.72987274999997,596.7669567300001,686.1761721300002,1088.05376285,987.89414525,842.65032277,703.7239663899999,568.3148336899999,625.27632301,578.45942653,523.5289776999999,502.0319206600001,483.07824045000007,870.1238708799999,754.6035413700001,882.53606032,1198.31831768,320.56636918000004
EXTRACCIÓN  DE MINERALES,Mineral de Plomo,11.072558999999998,9.805838000000001,12.008641,12.549841,11.813592,10.980666,8.902796,4.667127000000001,4.509129,3.7857846000000004,4.407417339999999,4.32144219,9.17860884,10.390239209999999,14.11136909,60.61548373,169.02731390000002,138.11188583,156.80956485,240.96897221999998,157.78893067,168.29813283,160.46608155,133.67241398,161.10057716,253.71618223000002,244.21926913,171.81142006999997,109.83995988000001,196.99257249000001,194.22490682000003,213.54839245,230.57283398999996,50.63887141000001
EXTRACCIÓN  DE MINERALES,Mineral de Estaño,20.453146000000004,8.762704000000001,7.795851000000001,8.20979,12.583112999999999,10.954405999999999,7.836923,5.279398,10.292746000000001,5.16059309,9.29428558,15.33925714,30.741840080000003,23.85463157,27.98820273,39.438285640000004,55.29503329,31.52935953,60.62530641000001,68.46451076,56.779271890000004,36.35818955,20.175037760000002,16.41659668,7.634574340000001,2.02756318,1.38375841,0.83313912,30.101115829999998,60.35829685,3.0918469799999997,21.67606317,64.13116675,23.95608663
EXTRACCIÓN  DE MINERALES,Boratos,3.2034089999999993,3.5954079999999995,3.1019489999999994,1.5561069999999997,1.5218770000000001,3.0759189999999994,3.88379,3.092906,4.582931,3.6833530700000012,3.7149283900000003,5.85429261,8.34256799,6.656516239999999,4.8935256,8.41907703,10.46839911,13.925810310000001,16.38207436,27.325087469999996,29.37893921,40.347369500000006,37.26118023,36.63844183,36.11753797,40.83957951000001,42.12209428999999,43.80928672,51.79538054000001,72.5164759,78.98020815,83.70773195,98.91884135000002,11.45389651
EXTRACCIÓN  DE MINERALES,Wólfram,5.761521,1.615145,2.4073740000000003,4.847246999999999,3.470953,2.737651,2.432173,1.4249919999999998,1.916142,4.0241628799999996,1.57754051,2.14844576,2.5542791899999995,7.60790164,16.38794066,21.98325699,22.79585187,17.82877629,21.33568019,19.8988792,22.02049584,30.172998829999997,28.44949987,22.25867396,14.39296767,18.016033570000005,28.10979202,16.999782060000005,20.58880477,31.301800640000003,29.316086040000002,31.86304345,40.16900295999999,7.5753829800000005
EXTRACCIÓN  DE MINERALES,Mineral de Cobre,0.212662,0.244397,0.15506599999999998,0.255448,0.15286,0.410417,0.038531,0.08012,0.15384500000000004,0.035033,0.20442504,0.28619584,0.35447340999999993,0.1309222,1.27087864,4.677780389999999,5.526589229999998,3.7001356700000003,9.075797600000001,11.316658620000002,39.348757729999996,49.05362939,60.01446911000001,46.640752119999995,29.389209810000004,31.575901480000002,16.140403329999998,8.16235246,7.33013026,14.90476728,21.238995749999997,19.18807999,26.34049457,6.48726236
EXTRACCIÓN  DE MINERALES,Mineral de Oro,20.011116,4.6972570000000005,0.010197,0.008568,,,,0.037111,0.153674,0.033163000000000005,0.02534285,0.03711757,0.046229639999999995,0.057091100000000006,0.18077445999999997,0.49020252999999997,0.58272889,0.28138252,1.13972434,7.242191279999999,26.11310001,24.13782275,23.38244539,22.38238545,27.398504929999998,7.505419709999999,4.95281149,4.603922410000001,5.59238607,3.8047833400000006,4.702177089999999,4.609026860000001,6.660053340000001,1.7898495800000003
EXTRACCIÓN  DE MINERALES,Mineral de Antimonio,1.4423479999999997,0.978729,4.933842,4.81874,2.723467,1.580495,1.2117310000000001,0.46494,0.6308590000000001,0.323947,1.74399602,2.5892207700000003,2.57140351,8.921088,12.77227038,5.5499719899999995,5.704929799999999,3.55954902,10.300179280000002,6.45136585,9.41833031,7.777480670000001,6.493133660000001,5.5034256500000005,2.6596100400000005,3.7099663200000004,3.11326272,3.6697233099999993,2.41174291,7.94909519,12.45395594,17.52756417,44.04903344,19.55651399
EXTRACCIÓN  DE MINERALES,Sulfato de Bario Natural,0.014771999999999999,,0.37155799999999994,0.9996039999999999,0.39704700000000004,0.3598640000000001,0.210591,0.48228,0.24150000000000002,0.6065775,0.13725,0.09233952000000001,0.32659467000000003,0.76936866,0.545378,0.7948409,0.9601577600000001,0.218318,0.816317,2.42901257,3.28905714,6.90654373,7.399796160000001,15.47717598,3.95449408,5.416786319999999,8.708398200000001,5.2093219999999985,0.9381677500000001,3.04142835,7.1016305399999995,8.205123400000002,11.130673389999998,2.2990172999999996
EXTRACCIÓN  DE MINERALES,Piedras Preciosas y Semipreciosas Naturales,0.206621,0.7652349999999999,0.43660899999999997,0.39522399999999996,0.237843,0.449604,0.32504,0.570075,0.5648980000000001,0.70778583,1.52325011,1.25142894,1.40235467,1.8781429199999997,1.7274144099999997,1.85617348,1.0421465300000001,1.02592523,1.3376397800000002,1.36347437,1.58548303,2.03582512,1.3169040699999999,0.9728336799999999,0.82132855,1.08407509,0.7023465600000001,0.51729724,0.54449765,0.71285328,0.73647105,0.45160150000000004,0.8104409999999999,0.08735552
EXTRACCIÓN  DE MINERALES,Otros Minerales,0.761683,0.7124920000000001,0.10928600000000001,0.7342380000000001,0.064,0.066574,0.816075,0.5353159999999999,0.478278,1.8002520000000002,0.72810231,0.7075981199999999,0.8952911399999999,0.43074658000000005,1.1252960500000002,4.86703275,0.88757595,0.89547345,3.5452217,5.52454551,2.7686933,3.5793947700000004,2.6259668900000004,1.61280504,0.025169300000000002,1.59085418,4.4853046800000005,8.497485609999998,4.369424079999999,6.598756600000001,29.61436618,7.22139257,12.85672526,3.05231012
EXTRACCIÓN  DE MINERALES,Otras Minas y Canteras,0.18043399999999998,0.197898,0.42899000000000004,0.7886729999999998,0.5314249999999999,0.5909529999999998,0.8728030000000001,0.757398,0.8822789999999997,0.73820928,0.7643433099999999,0.62765179,0.45058577999999977,0.5326902899999999,0.6436412900000001,0.9249514300000002,0.9881559,1.01067626,0.9656980999999998,1.54332357,0.8072503599999998,0.7568580699999999,1.2737705500000003,1.8406495100000002,3.3932720799999996,2.0962364800000004,1.0546863300000002,0.9350114200000003,0.9799903600000001,1.2527769999999998,1.0000388100000002,1.0316955300000001,1.6237041700000001,0.42660283000000004
INDUSTRIA MANUFACTURERA,INDUSTRIA MANUFACTURERA,292.7500620000001,442.4199359999999,699.867908,629.4564460000001,688.3461520000003,700.5463350000001,655.144955,628.8872950000002,715.7836179999999,696.7123890499998,727.2907605399994,781.07860708,949.8688699899999,945.1089506500001,1123.92449035,1330.8454492800001,1654.4036592100001,1505.39126157,1840.4946081800006,2262.2996798200006,3337.3673590600006,2907.3768943899995,3637.720766300001,2547.8796866199996,2646.70585572,2814.8365410399997,3132.467878879999,3592.4974841700014,3069.382210920001,5813.8011395,7172.001779870002,5561.16541081,3623.0550288699988,606.07728091
INDUSTRIA MANUFACTURERA,Productos Derivados de Soya,41.088033,56.01379,75.331562,95.340868,135.800326,180.90162,184.379718,182.692535,252.71122799999998,273.40069120000004,312.76455509,344.2972426899999,402.39020182999997,346.6457394100001,355.6643555400001,399.09052014,471.48242432999996,530.8863585199998,545.04766106,663.6647927200003,831.2625741700002,942.7980756200001,992.77367646,792.15988815,858.61763424,693.5319380800001,805.83693726,711.6775917000001,778.1539794500001,1328.75371398,1905.4706092699998,1534.42345559,984.31302018,110.82322237
INDUSTRIA MANUFACTURERA,Oro Metálico,1.873707,71.612495,119.08555700000001,130.801949,119.602158,110.54277099999999,112.69493800000001,89.072144,87.81585799999999,92.16396502999999,89.62534528,71.80404904999999,33.645950330000005,77.71585044,125.90975744999999,122.41245109,141.62298582999998,116.17078979,94.14076182999999,88.12118193999999,90.03415732,330.8122225,1360.8735944999996,725.3368601599999,743.18191553,1066.20052704,1189.56582568,1739.0324105199998,1276.1375619199998,2724.17280661,3225.4285742,2485.82016276,686.6311959,73.13158353
INDUSTRIA MANUFACTURERA,Estaño Metálico,77.601505,75.056046,83.44749599999999,81.41826899999998,70.94186299999998,70.623954,58.213652999999994,64.08304199999999,66.203233,50.90614996,48.87663055999999,59.30976999,116.37424065,101.94615338,117.26375481999996,178.82455840999998,235.44767262000005,205.38582162999998,293.11141742999996,393.99307227999986,298.4791614400001,336.59285802,347.57297640999997,255.0377048,295.19532990000005,336.23168651,318.1755574799999,285.21167871000006,177.78756181999998,507.3910590500001,511.32824935,394.66714572,529.3465475500001,90.95223228999998
INDUSTRIA MANUFACTURERA,Maderas y Manufacturas de Madera,49.88234899999999,53.38529799999998,86.43391400000006,75.59729000000009,81.66839999999995,86.65499099999995,67.40346000000002,50.94070900000001,57.70202600000001,40.88832514000002,41.11297027,42.52370652000001,55.85754363000001,67.44998246,87.25865376000002,99.3792117700001,96.66500085999999,79.76902121000006,96.07927088000007,74.13461698,61.88292667000001,59.35451951000003,58.477454860000016,52.04509321000002,42.984599519999996,45.60632183000003,51.16328244999996,48.612536240000004,53.90642665999999,84.92096848999999,91.09419254000001,79.690527,83.62271893,15.032988919999998
INDUSTRIA MANUFACTURERA,Plata Metálica,5.386651,12.921297000000001,14.661891000000002,13.477149000000002,11.806106999999997,11.299298999999998,14.358791999999998,12.261905999999998,8.929105,4.42595199,4.83970379,4.072346759999999,2.10120503,4.06273412,8.57068815,10.22572112,19.033605350000002,13.83048121,113.41804773000001,291.7637235,210.30677032,165.03013615999998,129.55965835,99.39430571,108.64995838000002,83.61985351999999,80.50562407000002,94.55332286,119.14860433,149.09684088,114.76560079999999,115.95507149000001,128.74448865999997,32.36327739
INDUSTRIA MANUFACTURERA,Desechos y Amalgamas de Metal Precioso,,,,,,,,,,,,0.28589189,0.6303508699999999,0.91102169,1.09648696,0.33888343,9.34544767,7.559752229999999,47.33814262999999,189.20608001,1096.16862607,220.37885417,,,,,0.02095984,,,,0.0,0.00804255,,
INDUSTRIA MANUFACTURERA,Joyería de Oro,0.822694,39.265228,139.49917000000002,78.548229,39.809226,19.956361,3.3557689999999996,15.419318,31.847814,27.998771790000003,41.456022850000004,41.511796960000005,44.5364655,49.28195472,51.16691947,53.44906755,23.745836360000002,2.1008386599999995,17.62043367,23.098794579999996,22.16692545,73.14168181999999,41.23861548,80.40777016999999,100.99806955,79.69441303999999,104.45857844000001,136.37642816,135.0721656,203.92526196000003,87.55554089,7.89439513,187.91741940999998,41.92268865
INDUSTRIA MANUFACTURERA,Productos Derivados de Girasol,0.13135,0.499845,1.213004,1.5269359999999996,3.5105340000000003,8.795086,8.664606,14.978242,14.571753999999995,28.467194150000005,22.39328628,14.02154101,20.587774900000003,24.569742729999998,44.94819003999998,76.49970078999999,141.84844935,111.41196039999998,117.97081721999999,78.78936436,102.94380011000001,111.34078884,84.83689077999999,49.38654383000001,41.12596554,43.75517059,50.30399742000001,55.19717153000001,94.26186542000003,137.02252126000002,157.83186729000002,143.83667898000002,121.80146234,27.43812306
INDUSTRIA MANUFACTURERA,Productos de la Refinación del Petróleo,7.312188,6.378196,8.566623,12.046956000000002,8.312632,8.922991,9.963198999999998,10.246660999999998,15.920169,12.612835950000003,12.518177549999995,18.718626760000003,33.3609723,42.12075327000003,48.69179687999999,50.796748940000015,65.35364956000001,27.88360225999999,30.43667465,36.225727160000005,38.69392591999999,53.47595413,52.14586679000001,47.07492852,46.20713586,46.964321000000005,46.97329628000001,43.395254300000005,10.396688770000003,18.20552464,38.53955187,39.13658518999999,37.4307306,7.888396019999999
INDUSTRIA MANUFACTURERA,Productos Textiles,10.060216000000004,10.793376,14.681501999999998,9.853053,12.774371999999998,14.416081000000004,23.34472799999999,29.662791000000006,29.451324,25.535777599999996,17.315536610000006,28.878876980000005,28.007347919999972,32.55156013999998,34.28776961000001,42.15709735000008,110.29780602999996,37.37727204999993,54.81200541000001,31.612713450000015,55.166608090000025,28.622898390000056,37.737616309999964,24.916855790000017,11.002461410000004,12.786997340000006,18.638422339999988,15.944773900000001,9.620956460000006,13.059373160000003,12.37975704,7.923344259999999,13.635583919999998,3.7002189300000006
INDUSTRIA MANUFACTURERA,Joyería con Oro Importado,26.860947999999997,31.540157,24.334615999999997,11.625456000000002,49.528646,54.252843,44.827509,32.005299,13.739744,11.410220820000001,15.931377300000001,11.68008378,17.267070609999998,14.58450348,22.00355173,16.36997038,36.28361776,54.89969486000001,25.73600686,20.498891659999998,36.69447076,41.1873221,45.763801889999996,42.32737163,45.25230071,46.25090201999999,3.18724991,0.40202200999999993,0.34475684000000006,0.59106748,0.44708219000000005,0.44874158999999997,0.19846144,0.09196711000000002
INDUSTRIA MANUFACTURERA,Cueros y Manufacturas de Cuero,11.664308000000002,14.04304399999999,11.918549999999993,12.32411499999999,12.162826999999991,14.639611999999989,11.283901999999996,12.22836200000001,22.499677,22.73820044,23.445547040000005,21.188730540000005,23.46060683999998,21.60250182999997,32.33625848000001,36.926666559999994,32.094109590000016,17.902225539999993,35.04105194000002,52.63540424999994,50.54277628999993,58.19102328000004,66.52965004000004,47.16132847000002,39.38734901999999,35.787694779999995,24.027967509999996,16.557685399999997,11.740610239999997,27.622397820000003,23.21007728,19.78062891,20.17524881,4.378024719999999
